EdgeID,Mid_X,Mid_Y,Rain
138,-4.47232860302764,50.4479388512794,44.6460115075111
139,-4.46661756879195,50.4477681449628,44.6460115075111
140,-4.46646860022918,50.4475564783015,44.6460115075111
141,-4.46523508644125,50.4487488304945,44.6460115075111
142,-4.46570588617736,50.4484939368084,44.6460115075111
143,-4.61480698403074,51.8181330873673,38.2516223311424
144,-4.63199027651019,53.309560307011,37.2427913665772
145,-4.63075568205571,53.3056508341055,37.2427913665772
146,-4.63066546579031,53.3057293290429,37.2427913665772
147,-4.63180211016896,53.3106118595386,37.2427913665772
148,-4.63019019957277,53.3053335871691,37.2427913665772
149,-4.62864026782809,53.3043136074302,37.2427913665772
150,-4.62732129722925,53.3027551855369,37.2427913665772
151,-4.86856646349544,54.8749316659482,39.4003921667735
152,-4.86043313690102,55.0016152053948,47.6500432054202
153,-4.86249275853593,54.999226292782,47.6500432054202
154,-4.86108698827422,55.0005923648637,47.6500432054202
155,-4.84727411148412,55.2453691390256,44.9594543973605
156,-4.84677940467454,55.2449906141984,44.9594543973605
157,-4.84716370666604,55.2454050994706,44.9594543973605
158,-4.80402276473204,55.6424189032587,46.0260454396407
159,-4.80520579543391,55.6428483334906,46.0260454396407
160,-4.86349518204493,55.7294993513359,46.0260454396407
161,-4.86236558469662,55.7253130910633,46.0260454396407
162,-4.8624389972539,55.7256243529033,46.0260454396407
163,-4.86110167852609,55.7203739015463,46.0260454396407
164,-4.86134885793373,55.7228361491485,46.0260454396407
165,-4.86663928081153,55.7919924164436,46.0260454396407
166,-4.81487431741511,55.9591151054306,55.027698636055
167,-4.70944163934818,55.9942397913649,55.027698636055
168,-4.73820222632171,56.0138465195652,55.027698636055
169,-4.74862552014521,56.016731909485,55.027698636055
170,-4.80093319612557,56.05016905515,55.027698636055
171,-4.71453230721123,56.0045623833841,55.027698636055
172,-4.71127706542229,55.9947848691622,55.027698636055
173,-4.98196659266441,56.4009864606596,66.0864218990008
174,-4.98453370172926,56.4010957538244,66.0864218990008
175,-4.91990779657065,56.8902253851422,47.5261959234873
176,-4.33225020653502,51.8104638739712,39.5805366814137
177,-4.40853951215663,52.8907910793861,43.9947074055672
178,-4.41100334319808,52.8901340015763,43.9947074055672
179,-4.16939788371588,52.930010611985,59.200030173858
180,-4.35924210298004,52.9007291060316,59.200030173858
181,-4.21352459974615,52.9184851429091,59.200030173858
182,-4.39204490319957,52.8948847066461,43.9947074055672
183,-4.40758668171011,52.8909509797076,43.9947074055672
184,-4.22813748499526,52.9197865533144,59.200030173858
185,-4.23471202074301,52.9187204410648,59.200030173858
186,-4.27472931205963,52.9144886056436,59.200030173858
187,-4.3206543113889,52.9078661271101,59.200030173858
188,-4.37475101124414,52.898382715308,59.200030173858
189,-4.59986654780045,53.2939984628955,39.7301051537196
190,-4.56335267989606,53.2814994266597,39.7301051537196
191,-4.56000262062238,53.2795473875589,39.7301051537196
192,-4.6281155208457,55.4551146750888,38.8061715563138
193,-4.62794231721414,55.4551171878186,38.8061715563138
194,-4.6276875630883,55.4548911156409,38.8061715563138
195,-4.62719446247277,55.4542480286986,38.8061715563138
196,-4.6272467007076,55.4542843348819,38.8061715563138
197,-4.6268652712296,55.4536287165448,38.8061715563138
198,-4.62691592655856,55.4553521358198,38.8061715563138
199,-4.62663779280577,55.4537779673649,38.8061715563138
200,-4.62531781728771,55.4586387804713,38.8061715563138
201,-4.62518074870563,55.4590429375684,38.8061715563138
202,-4.64912835975745,55.5548491530397,38.8061715563138
203,-4.64872258814968,55.5535390434408,38.8061715563138
204,-4.64832655331978,55.5520569199363,38.8061715563138
205,-4.64881324254208,55.553213121408,38.8061715563138
206,-4.64851407647246,55.5524408169348,38.8061715563138
207,-4.64814224114275,55.5517697878472,38.8061715563138
208,-4.6473132732926,55.5494415266353,38.8061715563138
209,-4.6370487854752,55.4718725651051,38.8061715563138
210,-4.63379793110618,55.4727062561873,38.8061715563138
211,-4.64725451094206,55.5637993119034,38.8061715563138
212,-4.65090264023581,55.560837765805,38.8061715563138
213,-4.62735339623122,55.4751672809859,38.8061715563138
214,-4.6270281748431,55.4754085306306,38.8061715563138
215,-4.62673959573669,55.4749966167114,38.8061715563138
216,-4.62646493977374,55.4778507717845,38.8061715563138
217,-4.62619758532791,55.4772412218581,38.8061715563138
218,-4.62530776797504,55.4729929299157,38.8061715563138
219,-4.62683712850956,55.4780391401722,38.8061715563138
220,-4.6247354959491,55.4723945243228,42.6416413545609
221,-4.62514051716584,55.4786036971612,38.8061715563138
222,-4.62350709443665,55.4604360007924,42.6416413545609
223,-4.62565987915839,55.4784123171527,38.8061715563138
224,-4.628965475927,55.5244880069758,38.8061715563138
225,-4.61919279880697,55.5172293331004,42.6416413545609
226,-4.73868730686232,55.6364412833171,46.0260454396407
227,-4.73904696130568,55.6364540343734,46.0260454396407
228,-4.71579539587107,55.646960914757,46.0260454396407
229,-4.71897559998478,55.6447375664307,46.0260454396407
230,-4.70976977134127,55.658001641746,46.0260454396407
231,-4.70976304721402,55.6582420078735,46.0260454396407
232,-4.70966259003246,55.6575740118197,46.0260454396407
233,-4.70972618907326,55.6614697799507,46.0260454396407
234,-4.7003826759849,55.6420576909428,46.0260454396407
235,-4.67467403352855,55.6107964508869,38.8061715563138
236,-4.67446281263784,55.6103607333268,38.8061715563138
237,-4.71546932842216,55.7171920908371,46.0260454396407
238,-4.71174951696129,55.7166534692432,46.0260454396407
239,-4.70504656228845,55.7156443546547,46.0260454396407
240,-4.68837405854471,55.7315605855449,46.0260454396407
241,-4.6882588827826,55.7316889227082,46.0260454396407
242,-4.67513634148981,55.7388894602633,46.0260454396407
243,-4.60958728321249,55.7923078242806,44.3606025755406
244,-4.58487987640188,55.9242513459538,50.1792382121086
245,-4.69240795465812,55.934038148662,55.027698636055
246,-4.64038773505391,55.9303422666094,55.027698636055
247,-4.7278292872491,56.003637590677,55.027698636055
248,-4.72688255043945,56.0035264983383,55.027698636055
249,-4.72977982062457,56.0037080309182,55.027698636055
250,-4.70148637346112,55.9355570967678,55.027698636055
251,-4.70058848587987,55.9354225094025,55.027698636055
252,-4.70105669946956,55.935476928204,55.027698636055
253,-4.70218888379442,55.992860187458,55.027698636055
254,-4.70365903583982,55.9934279403168,55.027698636055
255,-4.5803547547136,55.9495290436898,50.1792382121086
256,-4.77978150297531,56.1568106975569,55.027698636055
257,-4.77970526634074,56.156764518014,55.027698636055
258,-4.77887720866488,56.158809873257,55.027698636055
259,-4.7784629474865,56.1602328405534,55.027698636055
260,-4.77838363170074,56.1608996193531,55.027698636055
261,-4.7783590198114,56.161139670547,55.027698636055
262,-4.77847683022479,56.1599193454946,55.027698636055
263,-4.72577996973294,56.2023995794443,55.027698636055
264,-4.72541770474842,56.2023840190636,55.027698636055
265,-4.72144067028311,56.3018449039518,55.027698636055
266,-4.61847332522392,56.3903154066991,47.1299567103386
267,-4.70263850650533,56.4336737055952,55.6875864426295
268,-4.71810260596417,56.477907869351,55.6875864426295
269,-4.42101542575602,57.5982188056764,34.2830828666687
270,-4.47945774020938,57.6016115844919,34.2830828666687
271,-4.64868892619768,57.5983117530434,37.5296674519777
272,-4.68571506289174,57.6097763872168,37.5296674519777
273,-4.68321183021886,57.6076147766391,37.5296674519777
274,-4.5196849310215,57.602855288093,34.2830828666687
275,-4.45588111667473,57.5988628256968,34.2830828666687
276,-4.43142293364836,57.5996062266161,34.2830828666687
277,-4.43533659619484,57.5990751422486,34.2830828666687
278,-4.42296748942248,57.5999923977621,34.2830828666687
279,-4.5716226975888,57.6069914287518,34.2830828666687
280,-4.19666038987912,50.4134590699478,47.7115300575892
281,-4.19672590263914,50.4135613563241,47.7115300575892
282,-4.19746099001107,50.4118275861704,47.7115300575892
283,-4.19413571012352,50.4185912047202,47.7115300575892
284,-4.14650035976392,50.3771054664798,47.7115300575892
285,-4.14563444866039,50.3774646338374,47.7115300575892
286,-4.1427296026881,50.3783528504353,47.7115300575892
287,-4.14047878922917,50.3792042358303,47.7115300575892
288,-4.14000360172573,50.3796446377243,47.7115300575892
289,-4.13907284233332,50.3801323015366,47.7115300575892
290,-4.11066547137893,50.3688586920673,43.0627948621909
291,-4.10623183409881,50.3792006133861,55.0662753244241
292,-4.10521389542975,50.3825336989904,55.0662753244241
293,-4.10441970982726,50.3823417739317,55.0662753244241
294,-4.10498749028248,50.3820129674339,55.0662753244241
295,-4.10413542726321,50.3822159580461,55.0662753244241
296,-4.1037229691551,50.3828745779957,55.0662753244241
297,-4.10302543476954,50.3828179358316,55.0662753244241
298,-4.10354804360817,50.3816965463653,55.0662753244241
299,-4.10235056781232,50.3830427066113,55.0662753244241
300,-4.1027459897155,50.3825120538506,55.0662753244241
301,-4.10195853729895,50.383173626509,55.0662753244241
302,-4.0834326206512,50.389734263568,55.0662753244241
303,-4.07965374167932,50.3904127414623,55.0662753244241
304,-4.07960971355466,50.390578280738,55.0662753244241
305,-4.07536784688783,50.3898108129214,55.0662753244241
306,-4.08636156626622,50.3882070702761,55.0662753244241
307,-4.0754301802921,50.3898163375397,55.0662753244241
308,-4.07465906589355,50.3897775681411,55.0662753244241
309,-4.07421590331515,50.3897926632237,55.0662753244241
310,-4.16831912084441,51.6760977515281,39.5805366814137
311,-4.13444170865223,51.6705679243389,39.5805366814137
312,-4.13291509638672,51.670321715665,39.5805366814137
313,-4.13173455952174,51.6703412899975,39.5805366814137
314,-4.14067727576027,51.6713801491251,39.5805366814137
315,-4.13284099970931,51.6705003214895,39.5805366814137
316,-4.31168024488043,51.8460967017277,39.5805366814137
317,-4.30817976741002,51.8515683853357,39.5805366814137
318,-4.30654054654235,51.8527077154881,39.5805366814137
319,-4.41445472453819,55.3370074190856,48.1048449178537
320,-4.41878476739982,55.3368823190919,48.1048449178537
321,-4.41472095468503,55.3370414214078,48.1048449178537
322,-4.40868560839223,55.4543232862497,42.6416413545609
323,-4.27505159761354,55.4587901552768,42.8712313493093
324,-4.20378310318662,55.4064677460719,42.8712313493093
325,-4.38987736390042,55.5118472438513,42.6416413545609
326,-4.38706676822029,55.5107400770386,42.6416413545609
327,-4.5061441948049,55.6136013713354,42.6416413545609
328,-4.50509608154444,55.6136847763117,42.6416413545609
329,-4.50308082159758,55.6137906953856,42.6416413545609
330,-4.50257637683414,55.6131576823485,42.6416413545609
331,-4.50213015513207,55.6134311276214,42.6416413545609
332,-4.50172760312015,55.6127429860618,42.6416413545609
333,-4.4874824919009,55.598032413258,42.6416413545609
334,-4.52531762980906,55.744598842245,44.3606025755406
335,-4.52069135103576,55.7473097932359,44.3606025755406
336,-4.42996296782077,55.781968092611,44.3606025755406
337,-4.43069089145027,55.7816361971338,44.3606025755406
338,-4.39514613810985,55.8049923015672,44.3606025755406
339,-4.39882382647288,55.8032839365024,44.3606025755406
340,-4.39539136002153,55.8049075217961,44.3606025755406
341,-4.47216046619402,55.8391444860642,44.3606025755406
342,-4.47495451309722,55.8388448506529,44.3606025755406
343,-4.47565359469403,55.8387749222526,44.3606025755406
344,-4.47845063488606,55.8384974486715,44.3606025755406
345,-4.47573892476758,55.8387663771969,44.3606025755406
346,-4.47181366960702,55.8390672055655,44.3606025755406
347,-4.47821610435542,55.8383737961935,44.3606025755406
348,-4.47449901900136,55.8387609336044,44.3606025755406
349,-4.42964994776831,55.8473877036179,44.3606025755406
350,-4.43065541246711,55.9132250579544,50.1792382121086
351,-4.43183215645576,55.9137349439606,50.1792382121086
352,-4.43275629952537,55.8489179021367,44.3606025755406
353,-4.42976729322845,55.9128940183384,50.1792382121086
354,-4.42900968862507,55.9126144626503,50.1792382121086
355,-4.42381641044465,55.9115921629108,50.1792382121086
356,-4.42648610645669,55.912043294211,50.1792382121086
357,-4.42182427415905,55.8475330044491,44.3606025755406
358,-4.41750287906426,55.8482526406699,44.3606025755406
359,-4.41652459341685,55.8485427908377,44.3606025755406
360,-4.41510025293448,55.8490944319014,44.3606025755406
361,-4.41431033166615,55.8494749482345,44.3606025755406
362,-4.41605029383528,55.8488430487411,44.3606025755406
363,-4.40679330042803,55.8526793331065,44.3606025755406
364,-4.40869181227195,55.8517499995327,44.3606025755406
365,-4.39751678083226,55.8550315051488,44.3606025755406
366,-4.39925916639759,55.8547217559733,44.3606025755406
367,-4.39898877273216,55.8547756134844,44.3606025755406
368,-4.3946332542161,55.8554814330207,44.3606025755406
369,-4.40136639255917,55.8540394804504,44.3606025755406
370,-4.38288205381767,55.8916438646611,50.1792382121086
371,-4.37280219807921,55.889275464413,44.9552956521511
372,-4.37178108261948,55.8891995171825,44.9552956521511
373,-4.36046690004019,55.8634401845032,39.713081039985
374,-4.3599205693992,55.8639763940126,39.713081039985
375,-4.35902170694196,55.8643419805294,39.713081039985
376,-4.35924909251836,55.862896424937,39.713081039985
377,-4.5773756112715,56.685471474613,42.7779745558898
378,-4.57724993687829,56.6854954600372,42.7779745558898
379,-4.57708952062014,56.6862006191994,42.7779745558898
380,-4.07330239219782,50.389735446585,55.0662753244241
381,-4.13202495494202,51.6700497386404,39.5805366814137
382,-4.12412500927487,51.6694456754769,42.5360333998998
383,-4.12306491595151,51.6693243741188,42.5360333998998
384,-4.12403425476113,51.6697138203307,42.5360333998998
385,-4.11875361513315,51.6696872416319,42.5360333998998
386,-4.11426636316354,51.6707057065159,42.5360333998998
387,-3.99794767076994,51.7746904641873,42.5360333998998
388,-3.99757852568703,51.7778764248719,42.5360333998998
389,-3.98615016321451,51.8870219519817,49.4249204536279
390,-3.97497955591401,51.8945979561685,49.4249204536279
391,-3.87216392774939,51.9625893276785,48.8862541894118
392,-3.86610956030628,51.9658510497341,48.8862541894118
393,-3.88617271876407,51.9483061120808,49.4249204536279
394,-3.87356142277548,51.9614512043184,48.8862541894118
395,-3.90472213650826,51.9288873614689,49.4249204536279
396,-3.83504065376644,51.9778890281061,48.8862541894118
397,-3.81293164549733,51.987476491052,48.8862541894118
398,-3.92502931387769,52.5586469527471,57.525179729859
399,-4.06909028022243,52.4082351673158,57.525179729859
400,-4.050174681187,52.4996397706047,57.525179729859
401,-4.03716966842637,52.4771639855486,57.525179729859
402,-4.02679821910523,52.4492733663217,57.525179729859
403,-4.04801025172641,52.5116635225872,57.525179729859
404,-4.02832119329821,52.4449430543558,57.525179729859
405,-4.02445479046261,52.4628853520128,57.525179729859
406,-4.03691275243179,52.4186559960655,57.525179729859
407,-4.02438173230717,52.4569024099407,57.525179729859
408,-4.0299766178318,52.4405875279443,57.525179729859
409,-3.98367901718399,52.5359003980787,57.525179729859
410,-4.04158751435182,52.5159414060608,57.525179729859
411,-4.06049405504686,52.7252325531208,66.658025676012
412,-4.09282133560069,52.8788832188913,65.2151341438293
413,-4.07376336798419,52.8987152047396,65.2151341438293
414,-4.0610591817857,52.9129862124316,65.2151341438293
415,-4.06560660457591,52.9285573999639,65.2151341438293
416,-4.10910049553271,52.9297001411189,65.2151341438293
417,-4.0848591165039,52.9259279285308,65.2151341438293
418,-4.07698360479013,52.9246295722782,65.2151341438293
419,-4.05762823724244,52.9253350146381,65.2151341438293
420,-4.13816160486759,53.2233303612195,42.9343309203784
421,-3.93451154870413,53.2686202043789,46.9466163218021
422,-3.97561715798864,53.2596362310353,46.9466163218021
423,-4.00166444240725,53.2470451230842,46.9466163218021
424,-4.01994961657032,53.2395789659408,46.9466163218021
425,-3.96078465844145,53.2645918213949,46.9466163218021
426,-4.24759217390854,55.394385914893,42.8712313493093
427,-4.20044090142605,55.3858976578209,42.8712313493093
428,-4.20279683911805,55.3841644011082,42.8712313493093
429,-4.20068505568365,55.402790874631,42.8712313493093
430,-4.20047726677743,55.3976084252336,42.8712313493093
431,-4.18046387845441,55.4022713908269,42.8712313493093
432,-4.17834498595295,55.4022347538815,42.8712313493093
433,-4.26431644065381,55.7828183663293,39.713081039985
434,-4.26292640713023,55.7814504902238,39.713081039985
435,-4.2622367102513,55.7793941523393,39.713081039985
436,-4.26235305250233,55.8171488062445,39.713081039985
437,-4.14370998105063,55.8185621706409,39.713081039985
438,-4.12629232183107,55.8194441366016,39.713081039985
439,-4.14155680324347,55.8187045939071,39.713081039985
440,-4.32733255382586,55.8356725457939,39.713081039985
441,-4.33260254507611,55.9034121589306,44.9552956521511
442,-4.33584509962516,55.9050621535429,44.9552956521511
443,-4.33540188022049,55.9048993811865,44.9552956521511
444,-4.3297764210717,55.8516850321194,39.713081039985
445,-4.32602374302039,55.8835542758858,44.9552956521511
446,-4.32066236642828,55.8374587435806,39.713081039985
447,-4.32070425557724,55.8819592337084,44.9552956521511
448,-4.32031424601167,55.8819016718833,44.9552956521511
449,-4.31606330652683,55.8393765225017,39.713081039985
450,-4.31769669522908,55.8389670451311,39.713081039985
451,-4.31412422647091,55.8756066576852,44.9552956521511
452,-4.31419756822571,55.8764440036327,44.9552956521511
453,-4.31405185661376,55.8771263704634,44.9552956521511
454,-4.314072553784,55.8790191285146,44.9552956521511
455,-4.31704088463064,55.8810951925679,44.9552956521511
456,-4.3034279727663,55.8490154933481,39.713081039985
457,-4.29286509985014,55.8473906788565,39.713081039985
458,-4.29353570025115,55.8473566718924,39.713081039985
459,-4.29679280946229,55.8467185985524,39.713081039985
460,-4.29040886585444,55.8477285038074,39.713081039985
461,-4.28801944407202,55.8474146074798,39.713081039985
462,-4.28801858073461,55.8469903022481,39.713081039985
463,-4.28640898658961,55.8473223609559,39.713081039985
464,-4.27028862204617,55.8395824870205,39.713081039985
465,-4.27000770257154,55.8399165089043,39.713081039985
466,-4.26893370533518,55.841412137578,39.713081039985
467,-4.26949368351954,55.8455473845243,39.713081039985
468,-4.26809685399737,55.8439222437099,39.713081039985
469,-4.27581471641292,55.84794001875,39.713081039985
470,-4.26839143372067,55.8413843407786,39.713081039985
471,-4.26709929660531,55.842018587359,39.713081039985
472,-4.27773873564656,55.8478899570865,39.713081039985
473,-4.26672922915786,55.8491941913436,39.713081039985
474,-4.26595795487254,55.8492927835003,39.713081039985
475,-4.26635673676472,55.8402358252817,39.713081039985
476,-4.2617802407688,55.8467326011596,39.713081039985
477,-4.26163580821472,55.8470292429286,39.713081039985
478,-4.26133700221326,55.847488294437,39.713081039985
479,-4.26142306000936,55.8472218967216,39.713081039985
480,-4.26100524172945,55.8480232674496,39.713081039985
481,-4.26067980845734,55.84906053602,39.713081039985
482,-4.26033653975483,55.8518026132295,39.713081039985
483,-4.26011197304867,55.8519768565117,39.713081039985
484,-4.26001143360044,55.8526054859857,39.713081039985
485,-4.25991572693036,55.8520512628674,39.713081039985
486,-4.2598755409104,55.8520840162842,39.713081039985
487,-4.25975629630718,55.852117192108,39.713081039985
488,-4.25982349643169,55.8538225903871,39.713081039985
489,-4.25937870500713,55.8551658671465,39.713081039985
490,-4.25921860989799,55.8549033315024,39.713081039985
491,-4.25917600124032,55.8550465730304,39.713081039985
492,-4.25857180779625,55.842182145229,39.713081039985
493,-4.25897594054939,55.8552561319984,39.713081039985
494,-4.25885256714685,55.8558804503457,39.713081039985
495,-4.25876322249919,55.8562417114575,39.713081039985
496,-4.2581994388066,55.8568696007796,39.713081039985
497,-4.2581101148102,55.8588148488989,39.713081039985
498,-4.25793609377417,55.8584737129377,39.713081039985
499,-4.26658185287754,55.8375733209981,39.713081039985
500,-4.25859937549178,55.8288728820956,39.713081039985
501,-4.25299170439127,55.8403272160898,39.713081039985
502,-4.25053161421086,55.8197226750004,39.713081039985
503,-4.25140805189505,55.8397932666763,39.713081039985
504,-4.25080199941382,55.8632787117147,39.713081039985
505,-4.2496717165585,55.8653070156074,39.713081039985
506,-4.24599554642368,55.837851494559,39.713081039985
507,-4.24687151588898,55.8381287637616,39.713081039985
508,-4.25077104080601,55.8394828903427,39.713081039985
509,-4.24430828366362,55.8374081424729,39.713081039985
510,-4.24440161795075,55.8886924949267,44.9552956521511
511,-4.23876768098221,55.8365862334666,39.713081039985
512,-4.23947973254376,55.8368580175612,39.713081039985
513,-4.24216203113034,55.8894505165484,44.9552956521511
514,-4.24053605871312,55.8884836357501,44.9552956521511
515,-4.2406405767875,55.8903371719048,44.9552956521511
516,-4.240650075201,55.8906074128542,44.9552956521511
517,-4.24050273062809,55.8880849302243,44.9552956521511
518,-4.24046689996019,55.8878857266277,44.9552956521511
519,-4.24338203980651,55.8886450856555,44.9552956521511
520,-4.24135951386531,55.8880346248237,44.9552956521511
521,-4.24051441752347,55.8892107882932,44.9552956521511
522,-4.24020352947086,55.8869407752064,44.9552956521511
523,-4.24022071082912,55.886977295112,44.9552956521511
